referrer,views_total,views_unique
Google,281,173
zed.dev,106,73
github.com,65,41
DuckDuckGo,39,24
oxide.md,38,21
search.brave.com,27,20
Bing,15,8
kagi.com,14,6
libhunt.com,4,1
minerva.mamansoft.net,4,1
