time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-05 00:00:00+00:00,40,24,93,48
2026-07-06 00:00:00+00:00,47,40,87,64
2026-07-07 00:00:00+00:00,38,26,92,61
2026-07-08 00:00:00+00:00,49,17,76,65
2026-07-09 00:00:00+00:00,36,22,98,60
2026-07-10 00:00:00+00:00,91,38,70,40
2026-07-11 00:00:00+00:00,60,22,64,46
2026-07-12 00:00:00+00:00,27,17,82,60
2026-07-13 00:00:00+00:00,40,21,75,58
2026-07-14 00:00:00+00:00,63,40,92,63
2026-07-15 00:00:00+00:00,21,19,60,41
2026-07-16 00:00:00+00:00,53,26,46,32
2026-07-17 00:00:00+00:00,32,20,59,43
2026-07-18 00:00:00+00:00,35,19,91,43
