time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-30 00:00:00+00:00,9,9,60,37
2024-07-31 00:00:00+00:00,14,10,119,57
2024-08-01 00:00:00+00:00,5,5,80,46
2024-08-02 00:00:00+00:00,11,9,123,43
2024-08-03 00:00:00+00:00,6,6,96,44
2024-08-04 00:00:00+00:00,3,3,71,36
2024-08-05 00:00:00+00:00,9,8,588,283
2024-08-06 00:00:00+00:00,14,12,413,233
2024-08-07 00:00:00+00:00,7,7,250,100
2024-08-08 00:00:00+00:00,12,9,200,117
2024-08-09 00:00:00+00:00,9,9,112,62
2024-08-10 00:00:00+00:00,6,4,60,47
2024-08-11 00:00:00+00:00,6,6,90,43
2024-08-12 00:00:00+00:00,6,6,100,49
