referrer,views_total,views_unique
Google,304,170
github.com,81,42
zed.dev,68,58
DuckDuckGo,43,25
oxide.md,43,23
Bing,19,9
search.brave.com,18,14
kagi.com,16,8
search.nixos.org,5,4
libhunt.com,4,1
