time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-22 00:00:00+00:00,34,22,110,62
2026-07-23 00:00:00+00:00,45,33,64,58
2026-07-24 00:00:00+00:00,66,28,105,79
2026-07-25 00:00:00+00:00,37,21,82,53
2026-07-26 00:00:00+00:00,63,27,88,42
2026-07-27 00:00:00+00:00,30,21,63,50
2026-07-28 00:00:00+00:00,286,30,84,52
2026-07-29 00:00:00+00:00,23,17,81,70
2026-07-30 00:00:00+00:00,35,19,79,64
2026-07-31 00:00:00+00:00,27,14,59,45
2026-08-01 00:00:00+00:00,18,17,53,38
2026-08-02 00:00:00+00:00,16,12,58,42
2026-08-03 00:00:00+00:00,22,21,120,76
2026-08-04 00:00:00+00:00,19,17,109,77
