referrer,views_total,views_unique
Google,394,238
zed.dev,104,71
DuckDuckGo,75,39
github.com,74,43
oxide.md,73,24
search.brave.com,44,30
youtube.com,26,12
Bing,18,15
search.nixos.org,6,6
kagi.com,5,3
