referrer,views_total,views_unique
Google,314,165
github.com,67,30
zed.dev,62,50
DuckDuckGo,43,26
oxide.md,36,20
search.brave.com,17,13
Bing,14,9
kagi.com,10,6
search.nixos.org,6,5
archlinux.org,4,3
