referrer,views_total,views_unique
Google,294,173
zed.dev,91,67
github.com,73,44
DuckDuckGo,52,29
oxide.md,43,23
search.brave.com,27,20
Bing,14,7
kagi.com,14,6
libhunt.com,4,1
yandex.ru,3,3
