time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-16 00:00:00+00:00,27,18,137,72
2026-01-17 00:00:00+00:00,37,24,88,55
2026-01-18 00:00:00+00:00,36,25,92,56
2026-01-19 00:00:00+00:00,44,30,173,85
2026-01-20 00:00:00+00:00,21,19,127,92
2026-01-21 00:00:00+00:00,18,11,125,79
2026-01-22 00:00:00+00:00,29,16,124,84
2026-01-23 00:00:00+00:00,19,19,111,77
2026-01-24 00:00:00+00:00,30,25,70,51
2026-01-25 00:00:00+00:00,30,23,89,59
2026-01-26 00:00:00+00:00,41,30,105,78
2026-01-27 00:00:00+00:00,10,9,128,91
2026-01-28 00:00:00+00:00,28,22,161,80
2026-01-29 00:00:00+00:00,33,23,119,80
