referrer,views_total,views_unique
Google,284,168
zed.dev,93,68
github.com,73,44
DuckDuckGo,46,25
oxide.md,45,23
search.brave.com,30,22
Bing,14,7
kagi.com,14,6
libhunt.com,4,1
minerva.mamansoft.net,4,1
