referrer,views_total,views_unique
Google,315,175
zed.dev,93,68
github.com,74,45
DuckDuckGo,52,29
oxide.md,43,22
search.brave.com,28,21
kagi.com,15,7
Bing,14,6
libhunt.com,4,1
archlinux.org,3,3
