time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-22 00:00:00+00:00,25,25,75,47
2025-09-23 00:00:00+00:00,19,17,115,48
2025-09-24 00:00:00+00:00,12,12,61,44
2025-09-25 00:00:00+00:00,27,26,98,47
2025-09-26 00:00:00+00:00,16,15,91,46
2025-09-27 00:00:00+00:00,17,10,86,40
2025-09-28 00:00:00+00:00,15,12,57,39
2025-09-29 00:00:00+00:00,26,21,105,64
2025-09-30 00:00:00+00:00,20,19,100,50
2025-10-01 00:00:00+00:00,14,13,70,32
2025-10-02 00:00:00+00:00,12,12,62,38
2025-10-03 00:00:00+00:00,21,18,114,51
2025-10-04 00:00:00+00:00,21,17,67,40
2025-10-05 00:00:00+00:00,11,11,65,39
