referrer,views_total,views_unique
Google,314,169
github.com,82,44
zed.dev,70,60
DuckDuckGo,43,25
oxide.md,43,23
search.brave.com,22,17
Bing,19,9
kagi.com,16,8
mason-registry.dev,5,2
libhunt.com,4,1
