time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-22 00:00:00+00:00,63,49,69,46
2026-08-23 00:00:00+00:00,47,38,110,55
2026-08-24 00:00:00+00:00,21,19,138,84
2026-08-25 00:00:00+00:00,145,20,83,52
2026-08-26 00:00:00+00:00,93,32,105,65
2026-08-27 00:00:00+00:00,30,23,111,56
2026-08-28 00:00:00+00:00,94,27,101,59
2026-08-29 00:00:00+00:00,31,20,58,40
2026-08-30 00:00:00+00:00,115,27,86,47
2026-08-31 00:00:00+00:00,58,38,121,74
2026-09-01 00:00:00+00:00,26,20,84,55
2026-09-02 00:00:00+00:00,671,19,120,81
2026-09-03 00:00:00+00:00,54,20,86,54
2026-09-04 00:00:00+00:00,759,47,74,47
