time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-22 00:00:00+00:00,112,47,117,84
2026-04-23 00:00:00+00:00,91,31,106,76
2026-04-24 00:00:00+00:00,108,50,89,64
2026-04-25 00:00:00+00:00,76,37,54,48
2026-04-26 00:00:00+00:00,25,13,82,59
2026-04-27 00:00:00+00:00,41,23,96,80
2026-04-28 00:00:00+00:00,58,21,91,68
2026-04-29 00:00:00+00:00,33,19,131,99
2026-04-30 00:00:00+00:00,60,36,159,123
2026-05-01 00:00:00+00:00,44,19,154,102
2026-05-02 00:00:00+00:00,47,23,120,84
2026-05-03 00:00:00+00:00,45,20,118,84
2026-05-04 00:00:00+00:00,69,34,142,94
2026-05-05 00:00:00+00:00,30,11,110,71
