referrer,views_total,views_unique
Google,337,215
zed.dev,113,73
github.com,62,39
DuckDuckGo,57,33
oxide.md,55,22
search.brave.com,43,27
Bing,16,14
youtube.com,12,8
search.nixos.org,5,5
kagi.com,5,3
