referrer,views_total,views_unique
Google,318,171
github.com,83,41
zed.dev,82,60
DuckDuckGo,45,25
oxide.md,44,23
search.brave.com,22,18
Bing,20,9
kagi.com,15,8
mason-registry.dev,5,2
libhunt.com,4,1
