referrer,views_total,views_unique
Google,320,201
zed.dev,121,79
github.com,67,36
oxide.md,55,20
DuckDuckGo,46,25
search.brave.com,38,24
Bing,16,13
search.nixos.org,5,5
kagi.com,5,3
yandex.ru,4,4
