time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-05 00:00:00+00:00,6,3,105,40
2024-07-06 00:00:00+00:00,5,5,82,38
2024-07-07 00:00:00+00:00,8,6,59,26
2024-07-08 00:00:00+00:00,5,4,56,42
2024-07-09 00:00:00+00:00,9,9,118,45
2024-07-10 00:00:00+00:00,15,11,104,47
2024-07-11 00:00:00+00:00,6,5,104,65
2024-07-12 00:00:00+00:00,13,11,311,76
2024-07-13 00:00:00+00:00,4,4,97,47
2024-07-14 00:00:00+00:00,15,9,80,41
2024-07-15 00:00:00+00:00,13,12,98,57
2024-07-16 00:00:00+00:00,3,3,114,56
2024-07-17 00:00:00+00:00,3,2,125,58
2024-07-18 00:00:00+00:00,5,5,162,64
