referrer,views_total,views_unique
Google,426,234
zed.dev,97,65
oxide.md,88,26
DuckDuckGo,75,43
github.com,68,35
search.brave.com,40,28
youtube.com,29,15
Bing,17,15
archlinux.org,9,3
search.nixos.org,6,6
