time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-10 00:00:00+00:00,101,28,123,55
2026-09-11 00:00:00+00:00,484,23,112,62
2026-09-12 00:00:00+00:00,837,37,68,44
2026-09-13 00:00:00+00:00,103,53,64,36
2026-09-14 00:00:00+00:00,1463,41,99,69
2026-09-15 00:00:00+00:00,1945,47,88,69
2026-09-16 00:00:00+00:00,1685,54,108,69
2026-09-17 00:00:00+00:00,1871,57,96,68
2026-09-18 00:00:00+00:00,30,19,108,65
2026-09-19 00:00:00+00:00,2602,66,48,37
2026-09-20 00:00:00+00:00,1306,49,95,63
2026-09-21 00:00:00+00:00,838,44,103,71
2026-09-22 00:00:00+00:00,2404,63,81,56
2026-09-23 00:00:00+00:00,173,23,95,60
