time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-03 00:00:00+00:00,121,40,122,56
2025-12-04 00:00:00+00:00,11,11,107,57
2025-12-05 00:00:00+00:00,18,17,112,54
2025-12-06 00:00:00+00:00,28,18,74,51
2025-12-07 00:00:00+00:00,14,10,66,40
2025-12-08 00:00:00+00:00,32,25,116,65
2025-12-09 00:00:00+00:00,15,13,77,59
2025-12-10 00:00:00+00:00,33,22,151,76
2025-12-11 00:00:00+00:00,12,12,106,73
2025-12-12 00:00:00+00:00,10,10,71,55
2025-12-13 00:00:00+00:00,11,10,65,49
2025-12-14 00:00:00+00:00,19,13,45,38
2025-12-15 00:00:00+00:00,21,15,85,54
2025-12-16 00:00:00+00:00,13,13,84,58
