time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-02 00:00:00+00:00,46,24,50,37
2026-06-03 00:00:00+00:00,36,25,64,51
2026-06-04 00:00:00+00:00,32,18,73,55
2026-06-05 00:00:00+00:00,97,69,147,77
2026-06-06 00:00:00+00:00,56,35,112,50
2026-06-07 00:00:00+00:00,61,26,77,53
2026-06-08 00:00:00+00:00,50,29,94,63
2026-06-09 00:00:00+00:00,38,19,132,71
2026-06-10 00:00:00+00:00,51,38,78,59
2026-06-11 00:00:00+00:00,44,28,91,58
2026-06-12 00:00:00+00:00,54,27,115,73
2026-06-13 00:00:00+00:00,34,21,66,50
2026-06-14 00:00:00+00:00,82,37,147,79
2026-06-15 00:00:00+00:00,34,30,77,54
