time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-25 00:00:00+00:00,28,22,134,67
2025-02-26 00:00:00+00:00,32,24,141,64
2025-02-27 00:00:00+00:00,23,21,113,48
2025-02-28 00:00:00+00:00,42,26,89,50
2025-03-01 00:00:00+00:00,23,14,72,38
2025-03-02 00:00:00+00:00,23,16,84,50
2025-03-03 00:00:00+00:00,35,24,214,67
2025-03-04 00:00:00+00:00,30,28,104,54
2025-03-05 00:00:00+00:00,31,25,99,53
2025-03-06 00:00:00+00:00,44,34,84,49
2025-03-07 00:00:00+00:00,31,25,192,109
2025-03-08 00:00:00+00:00,72,35,207,126
2025-03-09 00:00:00+00:00,26,21,116,52
2025-03-10 00:00:00+00:00,36,35,169,58
