time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-01 00:00:00+00:00,44,19,154,102
2026-05-02 00:00:00+00:00,47,23,120,84
2026-05-03 00:00:00+00:00,45,20,118,84
2026-05-04 00:00:00+00:00,69,34,142,94
2026-05-05 00:00:00+00:00,30,11,110,71
2026-05-06 00:00:00+00:00,51,24,105,71
2026-05-07 00:00:00+00:00,53,27,125,100
2026-05-08 00:00:00+00:00,57,31,84,70
2026-05-09 00:00:00+00:00,1040,48,92,64
2026-05-10 00:00:00+00:00,24,17,85,67
2026-05-11 00:00:00+00:00,51,29,82,64
2026-05-12 00:00:00+00:00,49,21,69,47
2026-05-13 00:00:00+00:00,116,18,73,49
2026-05-14 00:00:00+00:00,34,14,79,66
