referrer,views_total,views_unique
Google,277,151
zed.dev,59,47
github.com,53,30
DuckDuckGo,30,21
oxide.md,20,13
search.brave.com,18,12
Bing,11,7
kagi.com,9,5
search.nixos.org,6,5
mason-registry.dev,4,1
