referrer,views_total,views_unique
Google,306,179
zed.dev,120,80
github.com,76,43
DuckDuckGo,43,26
oxide.md,38,20
search.brave.com,34,24
Bing,12,9
search.nixos.org,5,5
kagi.com,5,3
libhunt.com,4,1
