time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-19 00:00:00+00:00,9,8,57,31
2025-01-20 00:00:00+00:00,16,11,71,52
2025-01-21 00:00:00+00:00,5,5,103,54
2025-01-22 00:00:00+00:00,14,12,156,62
2025-01-23 00:00:00+00:00,17,13,108,41
2025-01-24 00:00:00+00:00,14,11,176,45
2025-01-25 00:00:00+00:00,8,8,125,55
2025-01-26 00:00:00+00:00,10,7,82,45
2025-01-27 00:00:00+00:00,13,13,70,45
2025-01-28 00:00:00+00:00,12,11,70,51
2025-01-29 00:00:00+00:00,13,11,178,56
2025-01-30 00:00:00+00:00,28,24,103,49
2025-01-31 00:00:00+00:00,31,25,119,44
2025-02-01 00:00:00+00:00,18,15,38,28
