referrer,views_total,views_unique
Google,305,158
github.com,86,41
zed.dev,78,64
oxide.md,51,27
DuckDuckGo,45,26
search.brave.com,22,16
Bing,21,11
kagi.com,14,7
mason-registry.dev,5,2
libhunt.com,4,1
